"x_plot","y_plot","playsection"
24,1,"northCenterNZ"
24,11,"northCenterNZ"
27,-12,"westPoint"
33,42,"eastPoint"
53,-20,"centerPoint"
53,-13,"centerPoint"
53,-11,"centerPoint"
53,-1,"centerPoint"
53,7,"centerPoint"
53,11,"centerPoint"
54,-30,"outsideNorthWest"
54,-22,"westOuterSlot"
54,5,"centerPoint"
56,0,"westOuterSlot"
57,-12,"westOuterSlot"
58,-10,"westOuterSlot"
60,-42,"outsideNorthWest"
62,8,"eastOuterSlot"
62,9,"eastOuterSlot"
65,6,"eastOuterSlot"
66,-5,"westOuterSlot"
67,-42,"outsideNorthWest"
69,7,"eastOuterSlot"
70,7,"eastOuterSlot"
71,-7,"westOuterSlot"
71,8,"eastOuterSlot"
75,7,"innerSlot"
76,8,"innerSlot"
80,-14,"outsideNorthWest"
81,12,"outsideNorthEast"
81,13,"outsideNorthEast"
83,-19,"outsideNorthWest"
83,-13,"outsideNorthWest"
84,-26,"outsideNorthWest"
84,16,"outsideNorthEast"
89,18,"outsideNorthEast"
-100,-10,"outsideNorthEastDZ"
-100,11,"outsideNorthWestDZ"
-100,16,"outsideNorthWestDZ"
-80,-41,"outsideNorthEastDZ"
-75,42,"outsideNorthWestDZ"
-74,8,"westOuterSlotDZ"
-63,42,"outsideNorthWestDZ"
-56,-14,"eastOuterSlotDZ"
-55,-23,"eastOuterSlotDZ"
-55,-17,"eastOuterSlotDZ"
-54,23,"westPointDZ"
-54,25,"westPointDZ"
-15,-22,"southCenterNZ"
-14,-6,"southCenterNZ"
-14,2,"southCenterNZ"
-13,-7,"southCenterNZ"
-3,-22,"southCenterNZ"
-2,11,"southCenterNZ"
2,-15,"northCenterNZ"
2,22,"northCenterNZ"
4,-14,"northCenterNZ"
6,-14,"northCenterNZ"
9,12,"northCenterNZ"
10,-12,"northCenterNZ"
11,-10,"northCenterNZ"
11,-9,"northCenterNZ"
12,-7,"northCenterNZ"
12,9,"northCenterNZ"
13,-3,"northCenterNZ"
14,-9,"northCenterNZ"
15,22,"northEastBoardsNZ"
17,-3,"northCenterNZ"
17,-1,"northCenterNZ"
17,7,"northCenterNZ"
24,-17,"northCenterNZ"
24,-15,"westPoint"
24,-12,"westPoint"
24,-6,"centerPoint"
24,22,"eastPoint"
24,24,"eastPoint"
27,6,"centerPoint"
36,42,"eastPoint"
39,-42,"westPoint"
52,-1,"centerPoint"
52,15,"centerPoint"
53,-14,"centerPoint"
53,-12,"centerPoint"
53,-3,"centerPoint"
53,2,"centerPoint"
54,-21,"westOuterSlot"
55,13,"eastOuterSlot"
55,18,"eastOuterSlot"
56,12,"eastOuterSlot"
56,13,"eastOuterSlot"
56,15,"eastOuterSlot"
58,12,"eastOuterSlot"
60,0,"eastOuterSlot"
66,8,"eastOuterSlot"
67,-3,"innerSlot"
67,3,"innerSlot"
67,6,"eastOuterSlot"
67,7,"eastOuterSlot"
68,-7,"westOuterSlot"
71,6,"eastOuterSlot"
74,9,"eastOuterSlot"
79,11,"innerSlot"
81,-13,"outsideNorthWest"
81,15,"outsideNorthEast"
82,-14,"outsideNorthWest"
83,-26,"outsideNorthWest"
83,18,"outsideNorthEast"
84,17,"outsideNorthEast"
84,23,"outsideNorthEast"
100,2,"outsideNorthEast"
-100,-15,"outsideNorthEastDZ"
-91,35,"outsideNorthWestDZ"
-64,42,"outsideNorthWestDZ"
-55,-27,"outsideNorthEastDZ"
-54,-27,"eastPointDZ"
-54,-14,"centerPointDZ"
-53,-21,"centerPointDZ"
-53,26,"westPointDZ"
-27,2,"centerPointDZ"
-13,-6,"southCenterNZ"
-13,3,"southCenterNZ"
-11,11,"southCenterNZ"
-2,15,"southCenterNZ"
-2,16,"southCenterNZ"
8,13,"northCenterNZ"
12,7,"northCenterNZ"
13,10,"northCenterNZ"
14,4,"northCenterNZ"
14,22,"northCenterNZ"
15,-8,"northCenterNZ"
23,-3,"northCenterNZ"
24,-20,"northCenterNZ"
31,-42,"westPoint"
50,-42,"westPoint"
52,5,"centerPoint"
52,17,"centerPoint"
53,-27,"westPoint"
53,-26,"westPoint"
53,-23,"westPoint"
53,-15,"centerPoint"
53,-6,"centerPoint"
53,21,"centerPoint"
53,22,"centerPoint"
54,-19,"westOuterSlot"
54,-7,"centerPoint"
54,-4,"centerPoint"
54,10,"eastOuterSlot"
54,12,"centerPoint"
56,-42,"outsideNorthWest"
58,-42,"outsideNorthWest"
58,-13,"westOuterSlot"
61,10,"eastOuterSlot"
62,10,"eastOuterSlot"
64,-8,"westOuterSlot"
65,-7,"westOuterSlot"
65,9,"eastOuterSlot"
66,5,"eastOuterSlot"
68,4,"eastOuterSlot"
72,6,"innerSlot"
80,-11,"innerSlot"
82,13,"outsideNorthEast"
82,14,"outsideNorthEast"
82,15,"outsideNorthEast"
83,-40,"outsideNorthWest"
83,-16,"outsideNorthWest"
84,20,"outsideNorthEast"
87,0,"innerSlot"
88,-3,"innerSlot"
88,3,"innerSlot"
90,-5,"outsideNorthWest"
91,-2,"outsideNorthWest"
92,-2,"outsideNorthWest"
92,0,"outsideNorthEast"
97,27,"outsideNorthEast"
-100,-5,"outsideNorthEastDZ"
-100,9,"outsideNorthWestDZ"
-100,13,"outsideNorthWestDZ"
-87,2,"innerSlotDZ"
-54,13,"centerPointDZ"
-53,-18,"centerPointDZ"
-53,24,"westPointDZ"
-27,-11,"centerPointDZ"
-27,1,"centerPointDZ"
-27,3,"centerPointDZ"
-27,4,"centerPointDZ"
-27,6,"centerPointDZ"
-27,11,"centerPointDZ"
-17,22,"southEastBoardsNZ"
-16,-22,"southCenterNZ"
-15,0,"southCenterNZ"
-14,8,"southCenterNZ"
-12,10,"southCenterNZ"
-2,-16,"southCenterNZ"
2,-12,"northCenterNZ"
13,-22,"northCenterNZ"
13,22,"northCenterNZ"
16,0,"northCenterNZ"
24,-24,"westPoint"
24,-23,"westPoint"
24,-13,"westPoint"
24,-3,"centerPoint"
24,-2,"centerPoint"
24,3,"centerPoint"
24,6,"northCenterNZ"
24,20,"eastPoint"
30,-42,"westPoint"
36,-42,"westPoint"
37,-42,"westPoint"
48,-42,"westPoint"
53,-22,"centerPoint"
53,3,"centerPoint"
53,14,"centerPoint"
53,19,"centerPoint"
54,-15,"centerPoint"
54,14,"eastOuterSlot"
55,-18,"westOuterSlot"
57,-14,"westOuterSlot"
57,-13,"westOuterSlot"
60,-9,"westOuterSlot"
62,-10,"westOuterSlot"
63,-42,"outsideNorthWest"
64,-10,"westOuterSlot"
64,8,"eastOuterSlot"
66,-6,"westOuterSlot"
73,-8,"westOuterSlot"
74,-42,"outsideNorthWest"
81,-14,"outsideNorthWest"
81,-12,"outsideNorthWest"
82,-16,"outsideNorthWest"
83,-27,"outsideNorthWest"
83,15,"outsideNorthEast"
83,23,"outsideNorthEast"
83,28,"outsideNorthEast"
84,-21,"outsideNorthWest"
87,-1,"innerSlot"
100,-1,"outsideNorthWest"
-100,12,"outsideNorthWestDZ"
-100,17,"outsideNorthWestDZ"
-99,-22,"outsideNorthEastDZ"
-95,31,"outsideNorthWestDZ"
-76,42,"outsideNorthWestDZ"
-66,-42,"outsideNorthEastDZ"
-65,-42,"outsideNorthEastDZ"
-65,42,"outsideNorthWestDZ"
-59,42,"outsideNorthWestDZ"
-55,-19,"eastOuterSlotDZ"
-54,-29,"eastPointDZ"
-54,-15,"eastOuterSlotDZ"
-54,28,"westPointDZ"
-53,-23,"eastPointDZ"
-27,-2,"centerPointDZ"
-27,5,"centerPointDZ"
-27,7,"centerPointDZ"
-16,2,"southCenterNZ"
-15,2,"southCenterNZ"
-14,4,"southCenterNZ"
-14,7,"southCenterNZ"
-13,-2,"southCenterNZ"
-6,-14,"southCenterNZ"
-2,14,"southCenterNZ"
-2,26,"southEastBoardsNZ"
12,10,"northCenterNZ"
13,2,"northCenterNZ"
13,3,"northCenterNZ"
14,9,"northCenterNZ"
15,-22,"northCenterNZ"
24,4,"northCenterNZ"
52,-5,"centerPoint"
53,16,"centerPoint"
54,-13,"westOuterSlot"
54,6,"centerPoint"
55,-28,"outsideNorthWest"
55,-23,"westOuterSlot"
56,-15,"westOuterSlot"
56,14,"eastOuterSlot"
57,-42,"outsideNorthWest"
63,42,"outsideNorthEast"
65,7,"eastOuterSlot"
68,-4,"westOuterSlot"
72,7,"eastOuterSlot"
73,8,"eastOuterSlot"
78,-9,"innerSlot"
81,-15,"outsideNorthWest"
82,16,"outsideNorthEast"
84,-19,"outsideNorthWest"
84,-16,"outsideNorthWest"
88,2,"innerSlot"
91,-3,"outsideNorthWest"
94,-32,"outsideNorthWest"
100,-15,"outsideNorthWest"
100,10,"outsideNorthEast"
-100,-8,"outsideNorthEastDZ"
-100,5,"outsideNorthWestDZ"
-95,-31,"outsideNorthEastDZ"
-94,-32,"outsideNorthEastDZ"
-85,-39,"outsideNorthEastDZ"
-75,-42,"outsideNorthEastDZ"
-57,-42,"outsideNorthEastDZ"
-55,-18,"eastOuterSlotDZ"
-54,-18,"eastOuterSlotDZ"
-16,1,"southCenterNZ"
-15,-3,"southCenterNZ"
-15,6,"southCenterNZ"
-2,-14,"southCenterNZ"
11,11,"northCenterNZ"
12,-8,"northCenterNZ"
12,6,"northCenterNZ"
13,-6,"northCenterNZ"
13,4,"northCenterNZ"
13,5,"northCenterNZ"
13,6,"northCenterNZ"
14,-7,"northCenterNZ"
14,3,"northCenterNZ"
15,6,"northCenterNZ"
16,-22,"northCenterNZ"
24,-21,"westPoint"
24,-11,"westPoint"
24,-7,"centerPoint"
24,9,"northCenterNZ"
24,19,"northCenterNZ"
34,42,"eastPoint"
52,2,"centerPoint"
53,5,"centerPoint"
53,9,"centerPoint"
53,13,"centerPoint"
54,-10,"westOuterSlot"
54,8,"eastOuterSlot"
54,9,"centerPoint"
54,11,"eastOuterSlot"
54,20,"eastOuterSlot"
54,22,"eastOuterSlot"
54,24,"outsideNorthEast"
55,0,"eastOuterSlot"
59,-10,"westOuterSlot"
59,42,"outsideNorthEast"
62,-8,"westOuterSlot"
77,-42,"outsideNorthWest"
80,12,"eastOuterSlot"
83,-14,"outsideNorthWest"
84,-18,"outsideNorthWest"
87,-2,"innerSlot"
96,29,"outsideNorthEast"
100,1,"outsideNorthEast"
100,7,"outsideNorthEast"
-100,-14,"outsideNorthEastDZ"
-100,10,"outsideNorthWestDZ"
-90,36,"outsideNorthWestDZ"
-63,-42,"outsideNorthEastDZ"
-56,-23,"eastOuterSlotDZ"
-55,23,"westOuterSlotDZ"
-54,-26,"outsideNorthEastDZ"
-54,-24,"eastPointDZ"
-54,-21,"centerPointDZ"
-53,18,"centerPointDZ"
-53,25,"westPointDZ"
-43,42,"westPointDZ"
-40,-42,"eastPointDZ"
-36,-42,"eastPointDZ"
-16,-2,"southCenterNZ"
-15,1,"southCenterNZ"
-15,3,"southCenterNZ"
-14,-5,"southCenterNZ"
-14,1,"southCenterNZ"
-13,-9,"southCenterNZ"
-13,5,"southCenterNZ"
-13,6,"southCenterNZ"
-2,-22,"southCenterNZ"
-2,22,"southCenterNZ"
13,-5,"northCenterNZ"
14,-1,"northCenterNZ"
14,6,"northCenterNZ"
17,1,"northCenterNZ"
17,22,"northCenterNZ"
24,-9,"northCenterNZ"
24,-4,"northCenterNZ"
24,0,"northCenterNZ"
34,-42,"westPoint"
37,42,"eastPoint"
38,42,"eastPoint"
53,-24,"westPoint"
53,0,"centerPoint"
53,6,"centerPoint"
53,26,"eastPoint"
54,-28,"westPoint"
54,-8,"westOuterSlot"
54,-6,"centerPoint"
54,23,"eastPoint"
55,-14,"westOuterSlot"
57,42,"outsideNorthEast"
62,42,"outsideNorthEast"
63,8,"eastOuterSlot"
72,8,"eastOuterSlot"
81,-16,"outsideNorthWest"
82,-15,"outsideNorthWest"
83,-28,"outsideNorthWest"
83,16,"outsideNorthEast"
83,17,"outsideNorthEast"
83,25,"outsideNorthEast"
84,-20,"outsideNorthWest"
84,19,"outsideNorthEast"
91,1,"outsideNorthEast"
94,32,"outsideNorthEast"
100,-2,"outsideNorthWest"
100,0,"outsideNorthEast"
100,6,"outsideNorthEast"
100,16,"outsideNorthEast"
100,18,"outsideNorthEast"
-100,8,"outsideNorthWestDZ"
-100,18,"outsideNorthWestDZ"
-94,32,"outsideNorthWestDZ"
-90,4,"outsideNorthWestDZ"
-87,-38,"outsideNorthEastDZ"
-64,-42,"outsideNorthEastDZ"
-62,42,"outsideNorthWestDZ"
-61,-42,"outsideNorthEastDZ"
-55,-42,"outsideNorthEastDZ"
-54,-20,"eastOuterSlotDZ"
-54,-19,"eastOuterSlotDZ"
-54,20,"westOuterSlotDZ"
-54,21,"centerPointDZ"
-54,22,"centerPointDZ"
-27,-12,"eastPointDZ"
-15,-1,"southCenterNZ"
-15,4,"southCenterNZ"
-14,-7,"southCenterNZ"
-14,3,"southCenterNZ"
-13,4,"southCenterNZ"
10,-42,"northWestBoardsNZ"
12,-10,"northCenterNZ"
12,8,"northCenterNZ"
13,-8,"northCenterNZ"
13,-1,"northCenterNZ"
13,9,"northCenterNZ"
14,0,"northCenterNZ"
14,8,"northCenterNZ"
15,3,"northCenterNZ"
16,-5,"northCenterNZ"
16,-4,"northCenterNZ"
24,-14,"westPoint"
33,-42,"westPoint"
35,42,"eastPoint"
53,-21,"centerPoint"
54,-26,"westPoint"
54,-20,"westOuterSlot"
54,-2,"westOuterSlot"
54,0,"centerPoint"
54,2,"centerPoint"
54,7,"eastOuterSlot"
54,27,"outsideNorthEast"
55,-15,"westOuterSlot"
55,42,"outsideNorthEast"
56,42,"outsideNorthEast"
57,12,"eastOuterSlot"
59,-42,"outsideNorthWest"
59,0,"westOuterSlot"
59,11,"eastOuterSlot"
65,-2,"innerSlot"
65,42,"outsideNorthEast"
72,-7,"westOuterSlot"
76,-42,"outsideNorthWest"
82,-13,"outsideNorthWest"
83,-15,"outsideNorthWest"
98,-25,"outsideNorthWest"
100,-5,"outsideNorthWest"
100,9,"outsideNorthEast"
-100,-12,"outsideNorthEastDZ"
-88,-2,"innerSlotDZ"
-54,-16,"centerPointDZ"
-54,16,"westOuterSlotDZ"
-54,29,"outsideNorthWestDZ"
-53,-20,"centerPointDZ"
-37,42,"westPointDZ"
-27,8,"centerPointDZ"
-23,42,"southEastBoardsNZ"
-16,5,"southCenterNZ"
-15,-5,"southCenterNZ"
-13,-5,"southCenterNZ"
13,8,"northCenterNZ"
14,-3,"northCenterNZ"
15,7,"northCenterNZ"
16,1,"northCenterNZ"
16,4,"northCenterNZ"
16,6,"northCenterNZ"
35,-42,"westPoint"
42,42,"eastPoint"
44,42,"eastPoint"
51,-42,"westPoint"
53,-10,"centerPoint"
53,20,"centerPoint"
54,-24,"outsideNorthWest"
54,25,"eastPoint"
58,42,"outsideNorthEast"
61,0,"eastOuterSlot"
62,-9,"westOuterSlot"
63,-8,"westOuterSlot"
64,42,"outsideNorthEast"
65,-8,"westOuterSlot"
73,-7,"innerSlot"
73,7,"innerSlot"
74,-8,"westOuterSlot"
80,-12,"westOuterSlot"
83,-18,"outsideNorthWest"
91,3,"outsideNorthEast"
91,4,"outsideNorthEast"
100,-13,"outsideNorthWest"
100,-4,"outsideNorthWest"
100,14,"outsideNorthEast"
-100,-11,"outsideNorthEastDZ"
-56,42,"outsideNorthWestDZ"
-54,-13,"eastOuterSlotDZ"
-54,24,"outsideNorthWestDZ"
-54,27,"outsideNorthWestDZ"
-50,42,"westPointDZ"
-49,-42,"eastPointDZ"
-45,-42,"eastPointDZ"
-44,-42,"eastPointDZ"
-41,-42,"eastPointDZ"
-15,-2,"southCenterNZ"
-15,5,"southCenterNZ"
-14,6,"southCenterNZ"
9,42,"northEastBoardsNZ"
13,-7,"northCenterNZ"
15,-3,"northCenterNZ"
15,4,"northCenterNZ"
15,5,"northCenterNZ"
16,-1,"northCenterNZ"
24,21,"eastPoint"
27,-42,"westPoint"
32,-42,"westPoint"
32,42,"eastPoint"
44,-42,"westPoint"
53,-19,"centerPoint"
53,-17,"centerPoint"
53,-7,"centerPoint"
53,18,"centerPoint"
54,-27,"outsideNorthWest"
54,-12,"westOuterSlot"
54,-11,"westOuterSlot"
54,-1,"westOuterSlot"
54,3,"centerPoint"
54,26,"eastPoint"
55,-42,"outsideNorthWest"
60,9,"eastOuterSlot"
67,-8,"westOuterSlot"
67,-7,"westOuterSlot"
67,8,"eastOuterSlot"
74,8,"eastOuterSlot"
83,20,"outsideNorthEast"
90,-4,"outsideNorthWest"
91,-1,"outsideNorthWest"
91,2,"outsideNorthEast"
98,25,"outsideNorthEast"
100,-9,"outsideNorthWest"
100,-7,"outsideNorthWest"
-100,-16,"outsideNorthEastDZ"
-88,-1,"innerSlotDZ"
-88,0,"innerSlotDZ"
-83,-40,"outsideNorthEastDZ"
-58,42,"outsideNorthWestDZ"
-53,15,"centerPointDZ"
-52,42,"westPointDZ"
-47,42,"westPointDZ"
-42,42,"westPointDZ"
-16,3,"southCenterNZ"
-2,-15,"southCenterNZ"
6,42,"northEastBoardsNZ"
7,-42,"northWestBoardsNZ"
13,-9,"northCenterNZ"
13,7,"northCenterNZ"
14,-4,"northCenterNZ"
14,2,"northCenterNZ"
29,-42,"westPoint"
29,42,"eastPoint"
46,-42,"westPoint"
52,-42,"westPoint"
53,15,"centerPoint"
54,-25,"westPoint"
54,-17,"westOuterSlot"
54,4,"centerPoint"
54,21,"eastOuterSlot"
56,-12,"westOuterSlot"
65,8,"eastOuterSlot"
66,-7,"westOuterSlot"
77,-10,"innerSlot"
87,38,"outsideNorthEast"
88,0,"innerSlot"
95,-31,"outsideNorthWest"
99,-22,"outsideNorthWest"
100,-18,"outsideNorthWest"
100,-16,"outsideNorthWest"
100,-8,"outsideNorthWest"
100,4,"outsideNorthEast"
100,8,"outsideNorthEast"
-100,-9,"outsideNorthEastDZ"
-90,-4,"outsideNorthEastDZ"
-78,-42,"outsideNorthEastDZ"
-76,-42,"outsideNorthEastDZ"
-60,-42,"outsideNorthEastDZ"
-60,42,"outsideNorthWestDZ"
-59,-42,"outsideNorthEastDZ"
-54,-23,"eastPointDZ"
-54,-17,"centerPointDZ"
-54,17,"centerPointDZ"
-54,19,"centerPointDZ"
-54,26,"outsideNorthWestDZ"
-42,-42,"eastPointDZ"
-33,-42,"eastPointDZ"
-16,-4,"southCenterNZ"
-14,-1,"southCenterNZ"
-3,-42,"southWestBoardsNZ"
4,42,"northEastBoardsNZ"
7,42,"northEastBoardsNZ"
14,-2,"northCenterNZ"
15,42,"northEastBoardsNZ"
16,3,"northCenterNZ"
25,-42,"westPoint"
25,42,"eastPoint"
53,-16,"centerPoint"
53,-4,"centerPoint"
54,-23,"westOuterSlot"
54,-18,"westOuterSlot"
54,-16,"centerPoint"
54,15,"eastOuterSlot"
54,16,"eastOuterSlot"
54,17,"eastOuterSlot"
54,19,"eastOuterSlot"
63,7,"eastOuterSlot"
89,4,"innerSlot"
91,-35,"outsideNorthWest"
91,35,"outsideNorthEast"
100,-3,"outsideNorthWest"
100,15,"outsideNorthEast"
-90,3,"outsideNorthWestDZ"
-89,3,"innerSlotDZ"
-87,38,"outsideNorthWestDZ"
-54,15,"centerPointDZ"
-54,18,"centerPointDZ"
-53,42,"westPointDZ"
-49,42,"westPointDZ"
-48,42,"westPointDZ"
-41,42,"westPointDZ"
-39,-42,"eastPointDZ"
-39,42,"westPointDZ"
-38,-42,"eastPointDZ"
-37,-42,"eastPointDZ"
-25,42,"southEastBoardsNZ"
-20,-42,"southWestBoardsNZ"
-16,-3,"southCenterNZ"
-15,-4,"southCenterNZ"
-14,-4,"southCenterNZ"
-14,-2,"southCenterNZ"
-10,42,"southEastBoardsNZ"
-2,-13,"southCenterNZ"
13,42,"northEastBoardsNZ"
14,7,"northCenterNZ"
15,-6,"northCenterNZ"
15,-5,"northCenterNZ"
15,0,"northCenterNZ"
15,1,"northCenterNZ"
26,-42,"westPoint"
26,42,"eastPoint"
41,-42,"westPoint"
43,42,"eastPoint"
49,42,"eastPoint"
50,42,"eastPoint"
53,-18,"centerPoint"
54,-14,"westOuterSlot"
54,1,"centerPoint"
81,41,"outsideNorthEast"
87,-38,"outsideNorthWest"
90,-36,"outsideNorthWest"
91,0,"outsideNorthWest"
99,22,"outsideNorthEast"
100,-10,"outsideNorthWest"
100,11,"outsideNorthEast"
-100,19,"outsideNorthWestDZ"
-89,-4,"outsideNorthEastDZ"
-88,2,"innerSlotDZ"
-81,-41,"outsideNorthEastDZ"
-55,42,"outsideNorthWestDZ"
-54,-25,"eastPointDZ"
-54,42,"westPointDZ"
-53,-42,"eastPointDZ"
-51,42,"westPointDZ"
-48,-42,"eastPointDZ"
-43,-42,"eastPointDZ"
-22,-42,"southWestBoardsNZ"
-7,42,"southEastBoardsNZ"
5,42,"northEastBoardsNZ"
8,42,"northEastBoardsNZ"
9,-42,"northWestBoardsNZ"
10,42,"northEastBoardsNZ"
12,42,"northEastBoardsNZ"
14,-5,"northCenterNZ"
14,1,"northCenterNZ"
14,5,"northCenterNZ"
14,42,"northEastBoardsNZ"
16,-3,"northCenterNZ"
19,42,"northEastBoardsNZ"
24,-42,"northWestBoardsNZ"
28,-42,"westPoint"
28,42,"eastPoint"
40,-42,"westPoint"
40,42,"eastPoint"
48,42,"eastPoint"
49,-42,"westPoint"
54,18,"eastOuterSlot"
72,-8,"westOuterSlot"
77,42,"outsideNorthEast"
80,-13,"outsideNorthWest"
96,-30,"outsideNorthWest"
96,30,"outsideNorthEast"
100,-12,"outsideNorthWest"
100,-11,"outsideNorthWest"
100,5,"outsideNorthEast"
100,12,"outsideNorthEast"
-100,-17,"outsideNorthEastDZ"
-98,26,"outsideNorthWestDZ"
-96,30,"outsideNorthWestDZ"
-89,4,"innerSlotDZ"
-77,42,"outsideNorthWestDZ"
-58,-42,"outsideNorthEastDZ"
-57,42,"outsideNorthWestDZ"
-52,-42,"eastPointDZ"
-50,-42,"eastPointDZ"
-45,42,"westPointDZ"
-30,42,"westPointDZ"
-19,-42,"southWestBoardsNZ"
-19,42,"southEastBoardsNZ"
-12,-42,"southWestBoardsNZ"
-8,-42,"southWestBoardsNZ"
-6,-42,"southWestBoardsNZ"
-5,-42,"southWestBoardsNZ"
-2,-42,"southWestBoardsNZ"
11,-42,"northWestBoardsNZ"
12,-6,"northCenterNZ"
15,-4,"northCenterNZ"
16,5,"northCenterNZ"
21,-42,"northWestBoardsNZ"
22,42,"northEastBoardsNZ"
27,42,"eastPoint"
39,42,"eastPoint"
42,-42,"westPoint"
46,42,"eastPoint"
47,42,"eastPoint"
52,42,"eastPoint"
53,17,"centerPoint"
54,13,"eastOuterSlot"
66,-8,"westOuterSlot"
76,42,"outsideNorthEast"
88,-2,"innerSlot"
-100,-18,"outsideNorthEastDZ"
-90,-2,"outsideNorthEastDZ"
-90,-1,"outsideNorthEastDZ"
-90,2,"outsideNorthWestDZ"
-54,-42,"outsideNorthEastDZ"
-51,-42,"eastPointDZ"
-46,-42,"eastPointDZ"
-38,42,"westPointDZ"
-36,42,"westPointDZ"
-31,42,"westPointDZ"
-27,42,"westPointDZ"
-20,42,"southEastBoardsNZ"
-16,-42,"southWestBoardsNZ"
-14,-42,"southWestBoardsNZ"
-13,-42,"southWestBoardsNZ"
-11,-42,"southWestBoardsNZ"
-7,-42,"southWestBoardsNZ"
-4,-42,"southWestBoardsNZ"
-3,42,"southEastBoardsNZ"
0,42,"northEastBoardsNZ"
3,-42,"northWestBoardsNZ"
4,-42,"northWestBoardsNZ"
6,-42,"northWestBoardsNZ"
13,-42,"northWestBoardsNZ"
13,-4,"northCenterNZ"
14,-6,"northCenterNZ"
15,-2,"northCenterNZ"
15,2,"northCenterNZ"
18,-42,"northWestBoardsNZ"
43,-42,"westPoint"
53,42,"eastPoint"
54,-42,"westPoint"
89,-37,"outsideNorthWest"
90,4,"outsideNorthEast"
90,36,"outsideNorthEast"
100,-6,"outsideNorthWest"
-100,-20,"outsideNorthEastDZ"
-99,24,"outsideNorthWestDZ"
-97,28,"outsideNorthWestDZ"
-90,-36,"outsideNorthEastDZ"
-90,-3,"outsideNorthEastDZ"
-89,-37,"outsideNorthEastDZ"
-89,37,"outsideNorthWestDZ"
-86,39,"outsideNorthWestDZ"
-84,40,"outsideNorthWestDZ"
-46,42,"westPointDZ"
-44,42,"westPointDZ"
-40,42,"westPointDZ"
-34,-42,"eastPointDZ"
-33,42,"westPointDZ"
-28,-42,"eastPointDZ"
-25,-42,"southWestBoardsNZ"
-21,-42,"southWestBoardsNZ"
-12,42,"southEastBoardsNZ"
-10,-42,"southWestBoardsNZ"
11,42,"northEastBoardsNZ"
16,-2,"northCenterNZ"
16,2,"northCenterNZ"
17,-42,"northWestBoardsNZ"
17,42,"northEastBoardsNZ"
18,42,"northEastBoardsNZ"
20,-42,"northWestBoardsNZ"
21,42,"northEastBoardsNZ"
38,-42,"westPoint"
41,42,"eastPoint"
47,-42,"westPoint"
53,-42,"westPoint"
60,42,"outsideNorthEast"
61,42,"outsideNorthEast"
86,39,"outsideNorthEast"
95,31,"outsideNorthEast"
98,26,"outsideNorthEast"
100,-17,"outsideNorthWest"
100,17,"outsideNorthEast"
-99,-23,"outsideNorthEastDZ"
-99,23,"outsideNorthWestDZ"
-97,-28,"outsideNorthEastDZ"
-90,0,"outsideNorthWestDZ"
-90,1,"outsideNorthWestDZ"
-88,1,"innerSlotDZ"
-82,-41,"outsideNorthEastDZ"
-81,41,"outsideNorthWestDZ"
-77,-42,"outsideNorthEastDZ"
-32,42,"westPointDZ"
-27,-42,"eastPointDZ"
-24,-42,"southWestBoardsNZ"
-18,-42,"southWestBoardsNZ"
-16,42,"southEastBoardsNZ"
-11,42,"southEastBoardsNZ"
-9,-42,"southWestBoardsNZ"
-9,42,"southEastBoardsNZ"
-2,42,"southEastBoardsNZ"
1,-42,"northWestBoardsNZ"
2,-42,"northWestBoardsNZ"
3,42,"northEastBoardsNZ"
5,-42,"northWestBoardsNZ"
8,-42,"northWestBoardsNZ"
15,-42,"northWestBoardsNZ"
15,-1,"northCenterNZ"
22,-42,"northWestBoardsNZ"
45,-42,"westPoint"
45,42,"eastPoint"
51,42,"eastPoint"
81,-41,"outsideNorthWest"
84,-40,"outsideNorthWest"
84,40,"outsideNorthEast"
88,1,"innerSlot"
89,-3,"innerSlot"
90,-3,"outsideNorthWest"
90,-1,"outsideNorthWest"
100,-19,"outsideNorthWest"
-98,-26,"outsideNorthEastDZ"
-93,-34,"outsideNorthEastDZ"
-92,35,"outsideNorthWestDZ"
-61,42,"outsideNorthWestDZ"
-56,-42,"outsideNorthEastDZ"
-47,-42,"eastPointDZ"
-35,42,"westPointDZ"
-34,42,"westPointDZ"
-30,-42,"eastPointDZ"
-29,-42,"eastPointDZ"
-21,42,"southEastBoardsNZ"
-15,-42,"southWestBoardsNZ"
-14,42,"southEastBoardsNZ"
-8,42,"southEastBoardsNZ"
-6,42,"southEastBoardsNZ"
-4,42,"southEastBoardsNZ"
0,-42,"northWestBoardsNZ"
12,-42,"northWestBoardsNZ"
14,-42,"northWestBoardsNZ"
16,-42,"northWestBoardsNZ"
16,42,"northEastBoardsNZ"
23,42,"northEastBoardsNZ"
78,42,"outsideNorthEast"
89,-4,"outsideNorthWest"
90,-2,"outsideNorthWest"
90,0,"outsideNorthEast"
97,28,"outsideNorthEast"
-96,-30,"outsideNorthEastDZ"
-95,-32,"outsideNorthEastDZ"
-94,33,"outsideNorthWestDZ"
-93,34,"outsideNorthWestDZ"
-89,-1,"innerSlotDZ"
-89,2,"innerSlotDZ"
-35,-42,"eastPointDZ"
-28,42,"westPointDZ"
-26,-42,"eastPointDZ"
-24,42,"southEastBoardsNZ"
-22,42,"southEastBoardsNZ"
-18,42,"southEastBoardsNZ"
-15,42,"southEastBoardsNZ"
-13,42,"southEastBoardsNZ"
-5,42,"southEastBoardsNZ"
